Codigo_Planta,Nombre_Planta_SIMEM,CodigoAreaOperativa,Area_Operativa,CodigoSubAreaOperativa,Subarea_Operativa,TipoGeneracion,TipoDespachoRecurso,CodigoSICAgente,Fecha,FechaPublicacion,Fuente,Nombre_Recurso_UPME,Departamento,Codigo_Municipio,Municipio,Region_Geografica,Longitud,Latitud,Capacidad_Efectiva_MW,Tipo_Generacion_UPME,Combustible_UPME,Tipo_Despacho_UPME,Clasificacion_UPME,Estado_Recurso_UPME,Agente_Representante_UPME,Fecha_Operacion_UPME,Anio_FPO_UPME,Fecha_Actualizacion_UPME,Factor_Conversion,Es_Menor,Id_UPME,En_SIMEM,En_UPME,Fuente_Cobertura
3PKF,,,,,,,,,,,,AUTOG UNIMINAS,CUNDINAMARCA,25317.0,GUACHETÁ,Centro,-73.69328369350507,5.3872914587087495,1.8,SOLAR,RAD SOLAR,ND,AUTOGENERADOR,PRUEBAS,ENEL COLOMBIA SA ESP,2024-09-27,2024.0,2026-08-03,0.0,NO,348.0,False,True,Solo UPME
3PKH,,,,,,,,,,,,GRANJA SOLAR PALMASECA I,VALLE DEL CAUCA,76520.0,PALMIRA,Pacífico,-76.22786086762281,3.558395439731676,13.0,SOLAR,RAD SOLAR,ND,NORMAL,INACTIVO,CELSIA COLOMBIA S.A. E.S.P.,2024-10-29,2024.0,2026-08-03,0.0,SI,614.0,False,True,Solo UPME
3PKJ,AGPE ACRILAN,Are0128,Area Suroccidental,Are0032,SubArea Valle,Solar,No Despachado Centralmente,CETC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3PKL,AGPE HOTEL EL PASO MONTERIANO,Are0127,Area Caribe,Are0021,SubArea Cordoba_Sucre,Solar,No Despachado Centralmente,SCEC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3PKN,,,,,,,,,,,,GRANJA SOLAR PALMASECA II,VALLE DEL CAUCA,76520.0,PALMIRA,Pacífico,-76.22786086762281,3.558395439731676,12.0,SOLAR,RAD SOLAR,ND,NORMAL,INACTIVO,CELSIA COLOMBIA S.A. E.S.P.,2024-10-29,2024.0,2026-08-03,0.0,SI,615.0,False,True,Solo UPME
3PMM,AGPE JERONIMO MARTINS COLOMBIA SAS,Are0128,Area Suroccidental,Are0022,SubArea CQR,Solar,No Despachado Centralmente,EEPC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3PMQ,AGPE IBC,Are0128,Area Suroccidental,Are0022,SubArea CQR,Solar,No Despachado Centralmente,EPMC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3PWA,AGPE GASES DE OCCIDENTE 12 DE OCTUBRE,Are0128,Area Suroccidental,Are0032,SubArea Valle,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3PWC,AGPE WILLIAM ENCINALES,Are0127,Area Caribe,Are0016,SubArea Atlantico,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3PWF,AUTOG SOLAR PALMIRA II BERRY,Are0128,Area Suroccidental,Are0032,SubArea Valle,Solar,No Despachado Centralmente,EPSG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,AUTOG SOLAR PALMIRA II BERRY,VALLE DEL CAUCA,76520.0,PALMIRA,Pacífico,-76.22786086762281,3.558395439731676,4.99,SOLAR,RAD SOLAR,ND,AUTOGENERADOR,OPERACIÓN,CELSIA COLOMBIA S.A. E.S.P.,2025-12-12,2025.0,2026-08-03,0.0,NO,613.0,True,True,SIMEM + UPME
3PX4,AGPE DAVID ENRIQUE RODRIGUEZ MARTINEZ,Are0127,Area Caribe,Are0021,SubArea Cordoba_Sucre,Solar,No Despachado Centralmente,SCEC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3PX8,AGPE MAKONDO,Are0127,Area Caribe,Are0021,SubArea Cordoba_Sucre,Solar,No Despachado Centralmente,SCEC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3PXA,AGPE TEUCALI FLOWERS SA,Are0056,Area Oriental,Are0017,SubArea Bogota,Solar,No Despachado Centralmente,QIEC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3PXC,BSB 501,Are0127,Area Caribe,Are0016,SubArea Atlantico,Solar,No Despachado Centralmente,ISGG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,BSB 501,ATLÁNTICO,8638.0,SABANALARGA,Caribe,-74.95510955662664,10.622505657124778,19.9,SOLAR,RAD SOLAR,ND,NORMAL,OPERACIÓN,ISAGEN S.A. E.S.P.,2025-10-31,2025.0,2026-08-03,0.0,SI,141.0,True,True,SIMEM + UPME
3PXE,BSB 500,Are0127,Area Caribe,Are0016,SubArea Atlantico,Solar,No Despachado Centralmente,ISGG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,BSB 500,ATLÁNTICO,8638.0,SABANALARGA,Caribe,-74.95510955662664,10.622505657124778,19.9,SOLAR,RAD SOLAR,ND,NORMAL,OPERACIÓN,ISAGEN S.A. E.S.P.,2025-11-04,2025.0,2026-08-03,0.0,SI,140.0,True,True,SIMEM + UPME
3PXF,BSB 502,Are0127,Area Caribe,Are0016,SubArea Atlantico,Solar,No Despachado Centralmente,ISGG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,BSB 502,ATLÁNTICO,8638.0,SABANALARGA,Caribe,-74.95510955662664,10.622505657124778,19.9,SOLAR,RAD SOLAR,ND,NORMAL,OPERACIÓN,ISAGEN S.A. E.S.P.,2025-11-18,2025.0,2026-08-03,0.0,SI,142.0,True,True,SIMEM + UPME
3PXH,,,,,,,,,,,,CENTRO SOLAR,CÓRDOBA,23555.0,PLANETA RICA,Caribe,-75.68911038737392,8.181193052658834,9.9,SOLAR,RAD SOLAR,ND,NORMAL,PRUEBAS,GR POWER COLOMBIA S.A.S E.S.P.,2024-11-18,2024.0,2026-08-03,0.0,SI,320.0,False,True,Solo UPME
3PXJ,,,,,,,,,,,,BUENAVISTA,CÓRDOBA,23079.0,BUENAVISTA,Caribe,-75.43384001116792,8.191387044568936,6.8,SOLAR,RAD SOLAR,ND,NORMAL,PRUEBAS,GR POWER COLOMBIA S.A.S E.S.P.,2026-07-20,2026.0,2026-08-03,0.0,SI,326.0,False,True,Solo UPME
3PXL,AGPE BERNARDO JOSE REVUELTAS GONZALEZ,Are0127,Area Caribe,Are0021,SubArea Cordoba_Sucre,Solar,No Despachado Centralmente,SCEC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3PZN,AGPE LA BUGUENA,Are0056,Area Oriental,Are0017,SubArea Bogota,Solar,No Despachado Centralmente,BIAC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3PZP,AGPE BAGUETTINA,Are0127,Area Caribe,Are0025,SubArea GCM,Solar,No Despachado Centralmente,BIAC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3PZR,AGPE YAHAIRA LASTENIA SOTO RHENALS,Are0127,Area Caribe,Are0021,SubArea Cordoba_Sucre,Solar,No Despachado Centralmente,SCEC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3PZT,AGPE IMAGENES DIAGNOSTICAS MONTERIA,Are0127,Area Caribe,Are0021,SubArea Cordoba_Sucre,Solar,No Despachado Centralmente,SCEC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3PZV,AGPE FUERZA AEREA CACOM III,Are0127,Area Caribe,Are0016,SubArea Atlantico,Solar,No Despachado Centralmente,EPMC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3PZX,AGPE LACTEOS ANDINOS,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,ASCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3PZZ,AGPE ECO FLORAL,Are0056,Area Oriental,Are0017,SubArea Bogota,Solar,No Despachado Centralmente,ETTC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3Q12,AGPE FLORES ALIANZA,Are0056,Area Oriental,Are0017,SubArea Bogota,Solar,No Despachado Centralmente,ETTC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3Q14,AGPE HOTEL SANTA CLARA BOUTIQUE,Are0127,Area Caribe,Are0021,SubArea Cordoba_Sucre,Solar,No Despachado Centralmente,SCEC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3Q7B,AGPE JOSE JAIME ROSALES LA MERCED,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,ASCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3Q7D,,,,,,,,,,,,AUTOG BIOS FINCA BUGA,VALLE DEL CAUCA,76113.0,BUGALAGRANDE,Pacífico,-76.08961535632501,4.196858156352319,1.06,SOLAR,RAD SOLAR,ND,AUTOGENERADOR,PRUEBAS,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,2024-10-19,2024.0,2026-08-03,0.0,NO,603.0,False,True,Solo UPME
3Q7F,AGPE LA MERCED BOTANA,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,ASCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3Q81,AGPE CFLOWERS,Are0056,Area Oriental,Are0017,SubArea Bogota,Solar,No Despachado Centralmente,ETTC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3Q83,AGPE WILLYAM ALFREDO QUESSEP FERIS,Are0127,Area Caribe,Are0021,SubArea Cordoba_Sucre,Solar,No Despachado Centralmente,SCEC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3Q85,AGPE CBEDOYA,Are0127,Area Caribe,Are0025,SubArea GCM,Solar,No Despachado Centralmente,ETTC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3Q87,GD ERCO SALDANA I,Are0128,Area Suroccidental,Are0031,SubArea Huila-Tolima,Solar,No Despachado Centralmente,ERRG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,GD ERCO SALDANA I,TOLIMA,73671.0,SALDAÑA,Centro,-75.01860072031324,3.912541226159552,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,ERCO GENERACION S.A.S. ESP,2024-11-17,2024.0,2026-08-03,0.0,SI,535.0,True,True,SIMEM + UPME
3Q89,GD ERCO SALDANA II,Are0128,Area Suroccidental,Are0031,SubArea Huila-Tolima,Solar,No Despachado Centralmente,ERRG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,GD ERCO SALDANA II,TOLIMA,73671.0,SALDAÑA,Centro,-75.01860072031324,3.912541226159552,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,ERCO GENERACION S.A.S. ESP,2024-11-17,2024.0,2026-08-03,0.0,SI,536.0,True,True,SIMEM + UPME
3Q8B,AGPE EDUARDO ENRIQUE ARAUJO SANCHEZ,Are0127,Area Caribe,Are0021,SubArea Cordoba_Sucre,Solar,No Despachado Centralmente,SCEC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3Q8D,AGPE LUBRICANTES DEL CARIBE LAS PENITAS SAS,Are0127,Area Caribe,Are0021,SubArea Cordoba_Sucre,Solar,No Despachado Centralmente,SCEC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3Q8F,AGPE INERSIONES EJJ SAS,Are0127,Area Caribe,Are0021,SubArea Cordoba_Sucre,Solar,No Despachado Centralmente,SCEC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3Q8H,AGPE JARDIN BABYGYM,Are0127,Area Caribe,Are0016,SubArea Atlantico,Solar,No Despachado Centralmente,BIAC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3Q8J,AGPE INCOLMOTOS,Are0002,Area Antioquia,Are0015,SubArea Antioquia,Solar,No Despachado Centralmente,EPMC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3Q8L,AGPE FRIGOMETRO FUNZA,Are0056,Area Oriental,Are0017,SubArea Bogota,Solar,No Despachado Centralmente,ISGC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3Q8N,AGPE RAPITIENDA LA 11 EU,Are0127,Area Caribe,Are0025,SubArea GCM,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3Q8P,AGPE FARMATODO PRADO SANTA MARTA,Are0127,Area Caribe,Are0025,SubArea GCM,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3Q8R,AGPE IGNACIO TAPIA,Are0127,Area Caribe,Are0016,SubArea Atlantico,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3Q8T,AGPE INGEPOL,Are0002,Area Antioquia,Are0015,SubArea Antioquia,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3Q8V,AGPE CLINICA BELLATRIZ SAS,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3Q8Y,AGPE CONCENTRADOS ESPARTACO,Are0012,Area Nordeste,Are0131,SubArea Santander,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3Q99,AUTOG BIODIANA 1,Are0012,Area Nordeste,Are0130,SubArea Boyaca-Casanare,Termica,No Despachado Centralmente,NTCG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,AUTOG BIODIANA 1,CASANARE,85001.0,YOPAL,Oriente,-72.25798324179046,5.242711687577748,4.99,TERMICA,BIOMASA,ND,AUTOGENERADOR,OPERACIÓN,NITRO ENERGY COLOMBIA S.A.S. E.S.P.,2025-01-24,2025.0,2026-08-03,15.2,NO,213.0,True,True,SIMEM + UPME
3Q9E,AGPE AGROMONTE,Are0056,Area Oriental,Are0017,SubArea Bogota,Solar,No Despachado Centralmente,ETTC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3Q9G,AGPE OCCICA I,Are0128,Area Suroccidental,Are0032,SubArea Valle,Solar,No Despachado Centralmente,ETTC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3Q9I,AGPE JM INVERSIONES INMOBILIARIAS SAS,Are0127,Area Caribe,Are0021,SubArea Cordoba_Sucre,Solar,No Despachado Centralmente,SCEC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3Q9K,MINIGRANJA LA PAZ VERSO,Are0127,Area Caribe,Are0025,SubArea GCM,Solar,No Despachado Centralmente,UNGG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,MINIGRANJA LA PAZ VERSO,CESAR,20621.0,LA PAZ,Caribe,-73.078475713251,10.244460449569692,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,UNERGY ENERGY DIGITAL S.A.S E.S.P,2025-01-17,2025.0,2026-08-03,0.0,SI,254.0,True,True,SIMEM + UPME
3Q9M,AGPE ANA KARINA ALCALA MAUSSA,Are0127,Area Caribe,Are0021,SubArea Cordoba_Sucre,Solar,No Despachado Centralmente,SCEC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3Q9O,AGPE HOTEL FLORIDA,Are0127,Area Caribe,Are0021,SubArea Cordoba_Sucre,Solar,No Despachado Centralmente,SCEC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3QCI,,,,,,,,,,,,CONDOR,CUNDINAMARCA,25745.0,SIMIJACA,Centro,-73.84519351907898,5.5097728944162725,9.9,SOLAR,RAD SOLAR,ND,NORMAL,PRUEBAS,TERMOEMCALI I S.A E.S.P,2024-11-09,2024.0,2026-08-03,0.0,SI,376.0,False,True,Solo UPME
3QCR,AGPE DFL SAS,Are0128,Area Suroccidental,Are0032,SubArea Valle,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3QK6,,,,,,,,,,,,AUTOG BIOS CIENAGA ORO,CÓRDOBA,23189.0,CIÉNAGA DE ORO,Caribe,-75.60778143094583,8.841793847590948,1.1,SOLAR,RAD SOLAR,ND,AUTOGENERADOR,PRUEBAS,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,2024-11-02,2024.0,2026-08-03,0.0,NO,323.0,False,True,Solo UPME
3QK8,AGPE INVERSIONES RIPAS SAS,Are0127,Area Caribe,Are0021,SubArea Cordoba_Sucre,Solar,No Despachado Centralmente,SCEC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3QKA,AGPE CEDITITAN,Are0056,Area Oriental,Are0017,SubArea Bogota,Solar,No Despachado Centralmente,ETTC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3QKC,AGPE AIDA PIEDAD RAMOS ANAYA,Are0127,Area Caribe,Are0021,SubArea Cordoba_Sucre,Solar,No Despachado Centralmente,SCEC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3QOJ,AGPE CASA EL UBERRIMO,Are0127,Area Caribe,Are0021,SubArea Cordoba_Sucre,Solar,No Despachado Centralmente,SCEC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3QPC,AGPE DISTRIBUIDORA DE BANANOS OCHOA SEDE I,Are0127,Area Caribe,Are0016,SubArea Atlantico,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3QPE,GD BOCAS DEL PALO,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,EPSC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,GD BOCAS DEL PALO,VALLE DEL CAUCA,76364.0,JAMUNDÍ,Pacífico,-76.62762608770964,3.2138734008022607,0.1,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,CELSIA COLOMBIA S.A. E.S.P.,2024-12-27,2024.0,2026-08-03,0.0,SI,582.0,True,True,SIMEM + UPME
3QPG,AGPE GIM DOMINGO SAVIO,Are0012,Area Nordeste,Are0029,SubArea Norte de Santander,Solar,No Despachado Centralmente,EPMC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3QPI,AGPE FARMATODO 127,Are0056,Area Oriental,Are0017,SubArea Bogota,Solar,No Despachado Centralmente,BIAC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3QPK,AGPE INVERSIONES Y CONSTRUCCIONES EL CARMEN,Are0128,Area Suroccidental,Are0032,SubArea Valle,Solar,No Despachado Centralmente,EEPC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3QPM,AGPE LITOGRAFIA JULIO GAMEZ,Are0127,Area Caribe,Are0025,SubArea GCM,Solar,No Despachado Centralmente,BIAC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3QPO,AGPE DICOR DE LA COSTA SAS,Are0127,Area Caribe,Are0021,SubArea Cordoba_Sucre,Solar,No Despachado Centralmente,SCEC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3QPQ,AGPE DIEGO JOSE ALVAREZ MARTINEZ,Are0127,Area Caribe,Are0021,SubArea Cordoba_Sucre,Solar,No Despachado Centralmente,SCEC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3QPS,AGPE COODETRANS PALMIRA,Are0128,Area Suroccidental,Are0032,SubArea Valle,Solar,No Despachado Centralmente,BIAC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3QPU,AGPE FARMATODO CASABLANCA,Are0056,Area Oriental,Are0017,SubArea Bogota,Solar,No Despachado Centralmente,BIAC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3QPW,AGPE FARMATODO COLINA,Are0056,Area Oriental,Are0017,SubArea Bogota,Solar,No Despachado Centralmente,BIAC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3QPY,AGPE FARMATODO SANTA BIBIANA,Are0056,Area Oriental,Are0017,SubArea Bogota,Solar,No Despachado Centralmente,BIAC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3QQ1,AGPE MARIA ANGELICA IZQUIERDO LEON,Are0127,Area Caribe,Are0021,SubArea Cordoba_Sucre,Solar,No Despachado Centralmente,SCEC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3QQ3,GD FINCA ISABEL LOPEZ,Are0127,Area Caribe,Are0016,SubArea Atlantico,Solar,No Despachado Centralmente,GNYG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,GD FINCA ISABEL LOPEZ,ATLÁNTICO,8638.0,SABANALARGA,Caribe,-74.95510955662664,10.622505657124778,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,GREENYELLOW COMERCIALIZADORA S.A.S. E.S.P.,2024-11-09,2024.0,2026-08-03,0.0,SI,139.0,True,True,SIMEM + UPME
3QR2,AGPE ARA 298 BARRIO RICAURTE,Are0128,Area Suroccidental,Are0031,SubArea Huila-Tolima,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3QR4,AGPE ARA 399 CHAPARRAL CENTRO,Are0128,Area Suroccidental,Are0031,SubArea Huila-Tolima,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3QR6,AGPE ARA 375 RINCON DE LA PIEDRA,Are0128,Area Suroccidental,Are0031,SubArea Huila-Tolima,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3QR8,AGPE ARA 354 PURIFICACION ZS,Are0128,Area Suroccidental,Are0031,SubArea Huila-Tolima,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3QRA,AGPE ARA 410 SALDANA ZN,Are0128,Area Suroccidental,Are0031,SubArea Huila-Tolima,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3QRC,AGPE RAMSER GP SAS,Are0128,Area Suroccidental,Are0032,SubArea Valle,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
